county,account_number,name,street,city,state,zip,phone,materials,lat,lng,google_place_id,hours_mon,hours_tue,hours_wed,hours_thu,hours_fri,hours_sat,hours_sun,drop_off_notes,raw_json
Riverside,224243,REI - Rancho Mirage,71800 HWY 111,Rancho Mirage,CA,92270,760-914-9700,ebike,33.7390891,-116.4093446,ChIJgxtI__L92oAR9LKb4yNrTDE,,,,,,,,,"{""businessName"": ""REI - Rancho Mirage"", ""accountNumber"": ""224243"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""71800 HWY 111"", ""addressCity"": ""Rancho Mirage"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92270"", ""addressLatitude"": ""33.7390891"", ""addressLongitude"": ""-116.4093446"", ""mainPhone"": ""760-914-9700"", ""googlePlaceID"": ""ChIJgxtI__L92oAR9LKb4yNrTDE"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,213037,Redondo eBikes,730 S Pacific Coast Highway,Redondo Beach,CA,90277,310-303-3189,ebike,33.8290786,-118.385045,ChIJoSvm6Ky0woARDx_vOUrwSGY,,,,,,,,,"{""businessName"": ""Redondo eBikes"", ""accountNumber"": ""213037"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""730 S Pacific Coast Highway"", ""addressCity"": ""Redondo Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90277"", ""addressLatitude"": ""33.8290786"", ""addressLongitude"": ""-118.385045"", ""mainPhone"": ""310-303-3189"", ""googlePlaceID"": ""ChIJoSvm6Ky0woARDx_vOUrwSGY"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,220502,"Pedego South Bay - Redondo Beach, California",607 S. Pacific Coast Highway,Redondo Beach,CA,90277,310-921-8171,ebike,33.8322426,-118.385296,ChIJSSaTI6y0woARB7A_0RMIlU0,,,,,,,,,"{""businessName"": ""Pedego South Bay - Redondo Beach, California"", ""accountNumber"": ""220502"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""607 S. Pacific Coast Highway"", ""addressCity"": ""Redondo Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90277"", ""addressLatitude"": ""33.8322426"", ""addressLongitude"": ""-118.385296"", ""mainPhone"": ""310-921-8171"", ""googlePlaceID"": ""ChIJSSaTI6y0woARB7A_0RMIlU0"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,208747,The Bike Palace,1485 W Summerland Ave,San Pedro,CA,90732,131-083-2196,ebike,33.7468786,-118.3092658,ChIJOxomT-ZJ3YAR16iNzMfL7E0,,,,,,,,,"{""businessName"": ""The Bike Palace"", ""accountNumber"": ""208747"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""1485 W Summerland Ave"", ""addressCity"": ""San Pedro"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90732"", ""addressLatitude"": ""33.7468786"", ""addressLongitude"": ""-118.3092658"", ""mainPhone"": ""131-083-2196"", ""googlePlaceID"": ""ChIJOxomT-ZJ3YAR16iNzMfL7E0"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,92771,Lowe's,2700 Skypark Dr,Torrance,CA,90505-5315,131-060-2209,rechargeable;cellphones;highenergybattery,33.8026248,-118.3335518,ChIJnzAlbvdK3YARg_VhPTqcYJ0,,,,,,,,,"{""businessName"": ""Lowe's"", ""accountNumber"": ""92771"", ""acceptedMaterials"": ""rechargeable;cellphones;highenergybattery"", ""addressStreet"": ""2700 Skypark Dr"", ""addressCity"": ""Torrance"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90505-5315"", ""addressLatitude"": ""33.8026248"", ""addressLongitude"": ""-118.3335518"", ""mainPhone"": ""131-060-2209"", ""googlePlaceID"": ""ChIJnzAlbvdK3YARg_VhPTqcYJ0"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,41993,The Home Depot,24451 Crenshaw Blvd,Torrance,CA,90505-5357,131-032-5960,rechargeable,33.8033065,-118.330615,ChIJmcJI-_ZK3YARV0FJmnoBwKA,,,,,,,,,"{""businessName"": ""The Home Depot"", ""accountNumber"": ""41993"", ""acceptedMaterials"": ""rechargeable"", ""addressStreet"": ""24451 Crenshaw Blvd"", ""addressCity"": ""Torrance"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90505-5357"", ""addressLatitude"": ""33.8033065"", ""addressLongitude"": ""-118.330615"", ""mainPhone"": ""131-032-5960"", ""googlePlaceID"": ""ChIJmcJI-_ZK3YARV0FJmnoBwKA"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,219196,Smith's Cycle,2073 Pacific Coast Hwy,Lomita,CA,90717,310-326-0617,ebike,33.7898202,-118.317023,ChIJJ148M2lK3YARF3OPw8ro2yg,,,,,,,,,"{""businessName"": ""Smith's Cycle"", ""accountNumber"": ""219196"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""2073 Pacific Coast Hwy"", ""addressCity"": ""LOMITA"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90717"", ""addressLatitude"": ""33.7898202"", ""addressLongitude"": ""-118.317023"", ""mainPhone"": ""310-326-0617"", ""googlePlaceID"": ""ChIJJ148M2lK3YARF3OPw8ro2yg"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,41998,The Home Depot,2115 N Gaffey St,San Pedro,CA,90731-1276,310-221-0257,rechargeable,33.7652064,-118.2948679,ChIJ3SXNJgE23YARSdVACCZpDCA,,,,,,,,,"{""businessName"": ""The Home Depot"", ""accountNumber"": ""41998"", ""acceptedMaterials"": ""rechargeable"", ""addressStreet"": ""2115 N Gaffey St"", ""addressCity"": ""San Pedro"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90731-1276"", ""addressLatitude"": ""33.7652064"", ""addressLongitude"": ""-118.2948679"", ""mainPhone"": ""310-221-0257"", ""googlePlaceID"": ""ChIJ3SXNJgE23YARSdVACCZpDCA"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,172655,Gaffey S.A.F.E. Center,1400 N Gaffey St,San Pedro,CA,90731,310-427-1521,rechargeable;cellphones,33.759138,-118.291275,ChIJm85u0AQ23YARBu5DkONIjQA,,,,,,,,,"{""businessName"": ""Gaffey S.A.F.E. Center"", ""accountNumber"": ""172655"", ""acceptedMaterials"": ""rechargeable;cellphones"", ""addressStreet"": ""1400 N Gaffey St"", ""addressCity"": ""San Pedro"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90731"", ""addressLatitude"": ""33.759138"", ""addressLongitude"": ""-118.291275"", ""mainPhone"": ""310-427-1521"", ""googlePlaceID"": ""ChIJm85u0AQ23YARBu5DkONIjQA"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,68803,Lowe's,22255 S Western Ave,Torrance,CA,90501-4106,131-078-7146,rechargeable;cellphones;highenergybattery,33.8254415,-118.3107797,ChIJy8PVAJhK3YARcOkHfAU_uto,,,,,,,,,"{""businessName"": ""Lowe's"", ""accountNumber"": ""68803"", ""acceptedMaterials"": ""rechargeable;cellphones;highenergybattery"", ""addressStreet"": ""22255 S Western Ave"", ""addressCity"": ""Torrance"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90501-4106"", ""addressLatitude"": ""33.8254415"", ""addressLongitude"": ""-118.3107797"", ""mainPhone"": ""131-078-7146"", ""googlePlaceID"": ""ChIJy8PVAJhK3YARcOkHfAU_uto"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,210153,The DropOut Cyclery,1272 SARTORI AVE,Torrance,CA,90501-2717,424-488-2099,ebike,33.8355795,-118.3159238,ChIJ2RrPu7BK3YARLSTKnpIujKk,,,,,,,,,"{""businessName"": ""The DropOut Cyclery"", ""accountNumber"": ""210153"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""1272 SARTORI AVE"", ""addressCity"": ""TORRANCE"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90501-2717"", ""addressLatitude"": ""33.8355795"", ""addressLongitude"": ""-118.3159238"", ""mainPhone"": ""424-488-2099"", ""googlePlaceID"": ""ChIJ2RrPu7BK3YARLSTKnpIujKk"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,206517,South Bay Cycle,1908 N Sepulveda Blvd,Manhattan Beach,CA,90266,310-881-8081,ebike,33.8919799,-118.3954978,ChIJd-P3ZPazwoARzU0xR0RX9Ns,,,,,,,,,"{""businessName"": ""South Bay Cycle"", ""accountNumber"": ""206517"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""1908 N Sepulveda Blvd"", ""addressCity"": ""Manhattan Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90266"", ""addressLatitude"": ""33.8919799"", ""addressLongitude"": ""-118.3954978"", ""mainPhone"": ""310-881-8081"", ""googlePlaceID"": ""ChIJd-P3ZPazwoARzU0xR0RX9Ns"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,42000,The Home Depot,110 E Sepulveda Blvd,Carson,CA,90745-6301,310-834-7547,rechargeable,33.8063049,-118.2742361,ChIJDZXd9aI13YARjwpdpdAaNYI,,,,,,,,,"{""businessName"": ""The Home Depot"", ""accountNumber"": ""42000"", ""acceptedMaterials"": ""rechargeable"", ""addressStreet"": ""110 E Sepulveda Blvd"", ""addressCity"": ""Carson"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90745-6301"", ""addressLatitude"": ""33.8063049"", ""addressLongitude"": ""-118.2742361"", ""mainPhone"": ""310-834-7547"", ""googlePlaceID"": ""ChIJDZXd9aI13YARjwpdpdAaNYI"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,220557,Upway LA UpCenter,2400 Marine Ave STE 108,Redondo Beach,CA,90278,151-875-5703,ebike,33.8940446,-118.3696768,ChIJKUQUXxW0woARbAREBhX8tTI,,,,,,,,,"{""businessName"": ""Upway LA UpCenter"", ""accountNumber"": ""220557"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""2400 Marine Ave STE 108"", ""addressCity"": ""Redondo Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90278"", ""addressLatitude"": ""33.8940446"", ""addressLongitude"": ""-118.3696768"", ""mainPhone"": ""151-875-5703"", ""googlePlaceID"": ""ChIJKUQUXxW0woARbAREBhX8tTI"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,42025,The Home Depot,14603 Ocean Gate Ave,Hawthorne,CA,90250-6744,131-064-4960,rechargeable,33.8981209,-118.3690221,ChIJKRHF_T20woARnbMhzqrBe4k,,,,,,,,,"{""businessName"": ""The Home Depot"", ""accountNumber"": ""42025"", ""acceptedMaterials"": ""rechargeable"", ""addressStreet"": ""14603 Ocean Gate Ave"", ""addressCity"": ""Hawthorne"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90250-6744"", ""addressLatitude"": ""33.8981209"", ""addressLongitude"": ""-118.3690221"", ""mainPhone"": ""131-064-4960"", ""googlePlaceID"": ""ChIJKRHF_T20woARnbMhzqrBe4k"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,172658,Hyperion S.A.F.E. Center,"7660 W Imperial Hwy, Gate B",Playa Del Rey,CA,90293,131-034-3387,rechargeable;cellphones,33.9305414,-118.4334484,EjM3NjYwIFcgSW1wZXJpYWwgSHd5IGIsIFBsYXlhIERlbCBSZXksIENBIDkwMjkzLCBVU0EiHRobChYKFAoSCX-h_dMFscKAEcC_xqJUHt65EgFi,,,,,,,,,"{""businessName"": ""Hyperion S.A.F.E. Center"", ""accountNumber"": ""172658"", ""acceptedMaterials"": ""rechargeable;cellphones"", ""addressStreet"": ""7660 W Imperial Hwy, Gate B"", ""addressCity"": ""Playa Del Rey"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90293"", ""addressLatitude"": ""33.9305414"", ""addressLongitude"": ""-118.4334484"", ""mainPhone"": ""131-034-3387"", ""googlePlaceID"": ""EjM3NjYwIFcgSW1wZXJpYWwgSHd5IGIsIFBsYXlhIERlbCBSZXksIENBIDkwMjkzLCBVU0EiHRobChYKFAoSCX-h_dMFscKAEcC_xqJUHt65EgFi"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,42023,The Home Depot,740 W 182nd St,Gardena,CA,90248-3433,310-324-7100,rechargeable,33.8684975,-118.2866469,ChIJM6DaurzKwoARPNWKudElW-I,,,,,,,,,"{""businessName"": ""The Home Depot"", ""accountNumber"": ""42023"", ""acceptedMaterials"": ""rechargeable"", ""addressStreet"": ""740 W 182nd St"", ""addressCity"": ""Gardena"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90248-3433"", ""addressLatitude"": ""33.8684975"", ""addressLongitude"": ""-118.2866469"", ""mainPhone"": ""310-324-7100"", ""googlePlaceID"": ""ChIJM6DaurzKwoARPNWKudElW-I"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,181612,Ubreakifix,1729 E Dimondale Dr,Carson,CA,90746-2916,310-493-8192,rechargeable;cellphones,33.8489552,-118.2401737,ChIJY3nKusQ03YARtb5QoINwRWY,,,,,,,,,"{""businessName"": ""Ubreakifix"", ""accountNumber"": ""181612"", ""acceptedMaterials"": ""rechargeable;cellphones"", ""addressStreet"": ""1729 E Dimondale Dr"", ""addressCity"": ""Carson"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90746-2916"", ""addressLatitude"": ""33.8489552"", ""addressLongitude"": ""-118.2401737"", ""mainPhone"": ""310-493-8192"", ""googlePlaceID"": ""ChIJY3nKusQ03YARtb5QoINwRWY"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,68839,Lowe's,2800 W 120th St,Hawthorne,CA,90250-3338,323-327-4000,rechargeable;cellphones;highenergybattery,33.9220713,-118.3244604,ChIJQ7joNd61woAR-6CetsO06nY,,,,,,,,,"{""businessName"": ""Lowe's"", ""accountNumber"": ""68839"", ""acceptedMaterials"": ""rechargeable;cellphones;highenergybattery"", ""addressStreet"": ""2800 W 120th St"", ""addressCity"": ""Hawthorne"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90250-3338"", ""addressLatitude"": ""33.9220713"", ""addressLongitude"": ""-118.3244604"", ""mainPhone"": ""323-327-4000"", ""googlePlaceID"": ""ChIJQ7joNd61woAR-6CetsO06nY"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,68811,Lowe's,2840 N Bellflower Blvd,Long Beach,CA,90815-1125,562-496-8120,rechargeable;cellphones;highenergybattery,33.80731250000001,-118.1224365,ChIJ0SSbS_gx3YAR88pCQG3oYCk,,,,,,,,,"{""businessName"": ""Lowe's"", ""accountNumber"": ""68811"", ""acceptedMaterials"": ""rechargeable;cellphones;highenergybattery"", ""addressStreet"": ""2840 N Bellflower Blvd"", ""addressCity"": ""Long Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90815-1125"", ""addressLatitude"": ""33.80731250000001"", ""addressLongitude"": ""-118.1224365"", ""mainPhone"": ""562-496-8120"", ""googlePlaceID"": ""ChIJ0SSbS_gx3YAR88pCQG3oYCk"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,209705,Jax Bicycles - Long Beach,3000 N Bellflower Blvd,Long Beach,CA,90808,156-242-1464,ebike,33.8110369,-118.1247489,ChIJg3PjRR0y3YARXBQQ817geQU,,,,,,,,,"{""businessName"": ""Jax Bicycles - Long Beach"", ""accountNumber"": ""209705"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""3000 N Bellflower Blvd"", ""addressCity"": ""Long Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90808"", ""addressLatitude"": ""33.8110369"", ""addressLongitude"": ""-118.1247489"", ""mainPhone"": ""156-242-1464"", ""googlePlaceID"": ""ChIJg3PjRR0y3YARXBQQ817geQU"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,68808,Lowe's,7300 Carson Blvd,Long Beach,CA,90808-2360,562-421-9996,rechargeable;cellphones;highenergybattery,33.8282444,-118.0891098,ChIJXZkLTLst3YARtXog02F2QQs,,,,,,,,,"{""businessName"": ""Lowe's"", ""accountNumber"": ""68808"", ""acceptedMaterials"": ""rechargeable;cellphones;highenergybattery"", ""addressStreet"": ""7300 Carson Blvd"", ""addressCity"": ""Long Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90808-2360"", ""addressLatitude"": ""33.8282444"", ""addressLongitude"": ""-118.0891098"", ""mainPhone"": ""562-421-9996"", ""googlePlaceID"": ""ChIJXZkLTLst3YARtXog02F2QQs"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,215783,VINCE'S CYCLERY,"11455 E. Carson St., Unit B",Lakewood,CA,90715,562-263-6089,ebike,33.8318565,-118.0889035,ChIJVVVF1ekt3YARkrmaxji5YCk,,,,,,,,,"{""businessName"": ""VINCE'S CYCLERY"", ""accountNumber"": ""215783"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""11455 E. Carson St., Unit B"", ""addressCity"": ""lakewood"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90715"", ""addressLatitude"": ""33.8318565"", ""addressLongitude"": ""-118.0889035"", ""mainPhone"": ""562-263-6089"", ""googlePlaceID"": ""ChIJVVVF1ekt3YARkrmaxji5YCk"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,41994,The Home Depot,2450 Cherry Ave,Signal Hill,CA,90755-3706,156-259-5920,rechargeable,33.8018132,-118.1659314,ChIJm_NGb9Yz3YARhtMsxvS3l3Y,,,,,,,,,"{""businessName"": ""The Home Depot"", ""accountNumber"": ""41994"", ""acceptedMaterials"": ""rechargeable"", ""addressStreet"": ""2450 Cherry Ave"", ""addressCity"": ""Signal Hill"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90755-3706"", ""addressLatitude"": ""33.8018132"", ""addressLongitude"": ""-118.1659314"", ""mainPhone"": ""156-259-5920"", ""googlePlaceID"": ""ChIJm_NGb9Yz3YARhtMsxvS3l3Y"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,84976,The Home Depot,751 E Spring St,Long Beach,CA,90755-1700,562-426-4667,rechargeable,33.8132228,-118.1835761,ChIJtbsvi-oz3YARJy_3k2-DFdQ,,,,,,,,,"{""businessName"": ""The Home Depot"", ""accountNumber"": ""84976"", ""acceptedMaterials"": ""rechargeable"", ""addressStreet"": ""751 E Spring St"", ""addressCity"": ""Long Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90755-1700"", ""addressLatitude"": ""33.8132228"", ""addressLongitude"": ""-118.1835761"", ""mainPhone"": ""562-426-4667"", ""googlePlaceID"": ""ChIJtbsvi-oz3YARJy_3k2-DFdQ"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,41916,The Home Depot,5000 Hardwick St,Lakewood,CA,90712-2527,562-529-3500,rechargeable,33.8489093,-118.1347605,ChIJ92lXpooy3YAR9WDjww0PWBI,,,,,,,,,"{""businessName"": ""The Home Depot"", ""accountNumber"": ""41916"", ""acceptedMaterials"": ""rechargeable"", ""addressStreet"": ""5000 Hardwick St"", ""addressCity"": ""Lakewood"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90712-2527"", ""addressLatitude"": ""33.8489093"", ""addressLongitude"": ""-118.1347605"", ""mainPhone"": ""562-529-3500"", ""googlePlaceID"": ""ChIJ92lXpooy3YAR9WDjww0PWBI"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,36031,Makita Factory Service Center,14930 Northam St,La Mirada,CA,90638-5749,171-452-2808,rechargeable;cellphones,33.8847717,-118.0125647,ChIJYzII93sr3YAR4XjjD-HQJPI,,,,,,,,,"{""businessName"": ""Makita Factory Service Center"", ""accountNumber"": ""36031"", ""acceptedMaterials"": ""rechargeable;cellphones"", ""addressStreet"": ""14930 Northam St"", ""addressCity"": ""La Mirada"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90638-5749"", ""addressLatitude"": ""33.8847717"", ""addressLongitude"": ""-118.0125647"", ""mainPhone"": ""171-452-2808"", ""googlePlaceID"": ""ChIJYzII93sr3YAR4XjjD-HQJPI"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,42307,The Home Depot,10930 Alondra Blvd,Cerritos,CA,90703-1503,156-280-9196,rechargeable,33.8857849,-118.1010162,ChIJQSpr0Vot3YARS3py2rvnj3g,,,,,,,,,"{""businessName"": ""The Home Depot"", ""accountNumber"": ""42307"", ""acceptedMaterials"": ""rechargeable"", ""addressStreet"": ""10930 Alondra Blvd"", ""addressCity"": ""Cerritos"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90703-1503"", ""addressLatitude"": ""33.8857849"", ""addressLongitude"": ""-118.1010162"", ""mainPhone"": ""156-280-9196"", ""googlePlaceID"": ""ChIJQSpr0Vot3YARS3py2rvnj3g"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
Los Angeles,68801,Lowe's,14873 Carmenita Rd,Norwalk,CA,90650-5232,156-292-6082,rechargeable;cellphones;highenergybattery,33.8964036,-118.0480792,ChIJ_f5kBMQs3YARYLeKPDo4xrI,,,,,,,,,"{""businessName"": ""Lowe's"", ""accountNumber"": ""68801"", ""acceptedMaterials"": ""rechargeable;cellphones;highenergybattery"", ""addressStreet"": ""14873 Carmenita Rd"", ""addressCity"": ""Norwalk"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""90650-5232"", ""addressLatitude"": ""33.8964036"", ""addressLongitude"": ""-118.0480792"", ""mainPhone"": ""156-292-6082"", ""googlePlaceID"": ""ChIJ_f5kBMQs3YARYLeKPDo4xrI"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
